symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
0P2N.IL,"Ferrovial, S.A.",EQUITY,EUR,uk,"{'raw': 19351312384, 'fmt': '19.351B', 'longFmt': '19,351,312,384'}",141709719,ferrovial
0N9G.IL,"Endesa, S.A.",EQUITY,EUR,uk,"{'raw': 19295227904, 'fmt': '19.295B', 'longFmt': '19,295,227,904'}",141299012,endesa
0R4Y.IL,"Aena S.M.E., S.A.",EQUITY,EUR,uk,"{'raw': 19152773120, 'fmt': '19.153B', 'longFmt': '19,152,773,120'}",140255815,aena
0RQ8.IL,FLEX LNG Ltd.,EQUITY,NOK,uk,"{'raw': 18673387520, 'fmt': '18.673B', 'longFmt': '18,673,387,520'}",136745273,"flex,lng"
0NQG.IL,"Repsol, S.A.",EQUITY,EUR,uk,"{'raw': 18940239872, 'fmt': '18.94B', 'longFmt': '18,940,239,872'}",138699433,repsol
0IHM.IL,Atrium Ljungberg AB (publ),EQUITY,SEK,uk,"{'raw': 18878351360, 'fmt': '18.878B', 'longFmt': '18,878,351,360'}",138246224,ljungberg
0I2R.IL,Atlantia SpA,EQUITY,EUR,uk,"{'raw': 18660999168, 'fmt': '18.661B', 'longFmt': '18,660,999,168'}",136654553,atlantia
0AA9.IL,Storskogen Group AB (publ),EQUITY,SEK,uk,"{'raw': 18503868416, 'fmt': '18.504B', 'longFmt': '18,503,868,416'}",135503884,storskogen
0NV5.IL,UPM-Kymmene Oyj,EQUITY,EUR,uk,"{'raw': 18373926912, 'fmt': '18.374B', 'longFmt': '18,373,926,912'}",134552322,upm-kymmene
0QO1.IL,Schindler Holding AG,EQUITY,CHF,uk,"{'raw': 18090625024, 'fmt': '18.091B', 'longFmt': '18,090,625,024'}",132477701,"schindler,holding"
0MSJ.IL,TGS ASA,EQUITY,NOK,uk,"{'raw': 18482042880, 'fmt': '18.482B', 'longFmt': '18,482,042,880'}",135344056,tgs
0I50.IL,Trip.com Group Limited,EQUITY,USD,uk,"{'raw': 17886967808, 'fmt': '17.887B', 'longFmt': '17,886,967,808'}",130986319,tripcom
0R3I.IL,Scatec ASA,EQUITY,NOK,uk,"{'raw': 17872967680, 'fmt': '17.873B', 'longFmt': '17,872,967,680'}",130883796,scatec
0RNH.IL,Snap Inc.,EQUITY,USD,uk,"{'raw': 17833740288, 'fmt': '17.834B', 'longFmt': '17,833,740,288'}",130596534,"snap,inc"
0M9A.IL,Hannover Rück SE,EQUITY,EUR,uk,"{'raw': 18093821952, 'fmt': '18.094B', 'longFmt': '18,093,821,952'}",132501112,"hannover,ruck"
0QXP.IL,Aker Solutions ASA,EQUITY,NOK,uk,"{'raw': 17770518528, 'fmt': '17.771B', 'longFmt': '17,770,518,528'}",130133561,"aker,solutions"
0J6X.IL,Teleperformance SE,EQUITY,EUR,uk,"{'raw': 17798543360, 'fmt': '17.799B', 'longFmt': '17,798,543,360'}",130338786,teleperformance
0QMV.IL,Straumann Holding AG,EQUITY,CHF,uk,"{'raw': 17747900416, 'fmt': '17.748B', 'longFmt': '17,747,900,416'}",129967928,straumann
0MJF.IL,Ambu A/S,EQUITY,DKK,uk,"{'raw': 18614749184, 'fmt': '18.615B', 'longFmt': '18,614,749,184'}",136315864,ambu
0NQP.IL,Snam S.p.A.,EQUITY,EUR,uk,"{'raw': 17295050752, 'fmt': '17.295B', 'longFmt': '17,295,050,752'}",126651709,snam
0A0K.IL,Nyfosa AB (publ),EQUITY,SEK,uk,"{'raw': 17251106816, 'fmt': '17.251B', 'longFmt': '17,251,106,816'}",126329907,nyfosa
0GDU.IL,Paradox Interactive AB (publ),EQUITY,SEK,uk,"{'raw': 17213532160, 'fmt': '17.214B', 'longFmt': '17,213,532,160'}",126054748,"paradox,interactive"
0RGZ.IL,Kinnevik AB,EQUITY,SEK,uk,"{'raw': 17066802176, 'fmt': '17.067B', 'longFmt': '17,066,802,176'}",124980244,kinnevik
0MYY.IL,Powszechny Zaklad Ubezpieczen SA,EQUITY,PLN,uk,"{'raw': 16980982784, 'fmt': '16.981B', 'longFmt': '16,980,982,784'}",124351788,powszechny
0QGU.IL,CNH Industrial N.V.,EQUITY,EUR,uk,"{'raw': 17181284352, 'fmt': '17.181B', 'longFmt': '17,181,284,352'}",125818597,cnh
0QPY.IL,Sonova Holding AG,EQUITY,CHF,uk,"{'raw': 16695267328, 'fmt': '16.695B', 'longFmt': '16,695,267,328'}",122259493,sonova
0QM9.IL,EMS-CHEMIE HOLDING AG,EQUITY,CHF,uk,"{'raw': 16641677312, 'fmt': '16.642B', 'longFmt': '16,641,677,312'}",121867053,ems-chemie
0JZ7.IL,"Match Group, Inc.",EQUITY,USD,uk,"{'raw': 16596448256, 'fmt': '16.596B', 'longFmt': '16,596,448,256'}",121535840,"match,group"
0QMI.IL,SGS SA,EQUITY,CHF,uk,"{'raw': 16631506944, 'fmt': '16.632B', 'longFmt': '16,631,506,944'}",121792575,sgs
0QB7.IL,Borregaard ASA,EQUITY,NOK,uk,"{'raw': 16559644672, 'fmt': '16.56B', 'longFmt': '16,559,644,672'}",121266328,borregaard
0HXB.IL,Tenaris S.A.,EQUITY,EUR,uk,"{'raw': 16776179712, 'fmt': '16.776B', 'longFmt': '16,776,179,712'}",122852014,tenaris
0DTI.IL,Bonheur ASA,EQUITY,NOK,uk,"{'raw': 16459845632, 'fmt': '16.46B', 'longFmt': '16,459,845,632'}",120535499,"bonheur,asa"
0RAQ.IL,Karo Pharma AB (publ),EQUITY,SEK,uk,"{'raw': 16395300864, 'fmt': '16.395B', 'longFmt': '16,395,300,864'}",120062837,"karo,pharma"
0MGC.IL,NKT A/S,EQUITY,DKK,uk,"{'raw': 16377118720, 'fmt': '16.377B', 'longFmt': '16,377,118,720'}",119929690,nkt
0QUU.IL,Afry AB,EQUITY,SEK,uk,"{'raw': 16369206272, 'fmt': '16.369B', 'longFmt': '16,369,206,272'}",119871747,afry
0RBI.IL,Sinch AB (publ),EQUITY,SEK,uk,"{'raw': 16517292032, 'fmt': '16.517B', 'longFmt': '16,517,292,032'}",120956179,sinch
0R1J.IL,Plug Power Inc.,EQUITY,USD,uk,"{'raw': 16216088576, 'fmt': '16.216B', 'longFmt': '16,216,088,576'}",118750465,"plug,power"
0QQ2.IL,Geberit AG,EQUITY,CHF,uk,"{'raw': 16233510912, 'fmt': '16.234B', 'longFmt': '16,233,510,912'}",118878049,geberit
0N7D.IL,Bure Equity AB (publ),EQUITY,SEK,uk,"{'raw': 16106563584, 'fmt': '16.107B', 'longFmt': '16,106,563,584'}",117948413,"bure,equity"
0RB3.IL,DFDS A/S,EQUITY,DKK,uk,"{'raw': 15983794176, 'fmt': '15.984B', 'longFmt': '15,983,794,176'}",117049373,dfds
0NY8.IL,Veolia Environnement S.A.,EQUITY,EUR,uk,"{'raw': 15736543232, 'fmt': '15.737B', 'longFmt': '15,736,543,232'}",115238753,veolia
0G6T.IL,Symrise AG,EQUITY,EUR,uk,"{'raw': 15710372864, 'fmt': '15.71B', 'longFmt': '15,710,372,864'}",115047108,symrise
0LBM.IL,Terna - Rete Elettrica Nazionale Società per Azioni,EQUITY,EUR,uk,"{'raw': 15564639232, 'fmt': '15.565B', 'longFmt': '15,564,639,232'}",113979900,elettrica
0QMG.IL,Swiss Life Holding AG,EQUITY,CHF,uk,"{'raw': 15392467968, 'fmt': '15.392B', 'longFmt': '15,392,467,968'}",112719089,"swiss,life"
0KBQ.IL,Ratos AB (publ),EQUITY,SEK,uk,"{'raw': 15112344576, 'fmt': '15.112B', 'longFmt': '15,112,344,576'}",110667745,"ratos,ab"
0HQ8.IL,Arjo AB (publ),EQUITY,SEK,uk,"{'raw': 15235622912, 'fmt': '15.236B', 'longFmt': '15,235,622,912'}",111570512,arjo
0V1L.IL,International Petroleum Corporation,EQUITY,SEK,uk,"{'raw': 14919872512, 'fmt': '14.92B', 'longFmt': '14,919,872,512'}",109258271,"international,petroleum"
0YH9.IL,Netcompany Group A/S,EQUITY,DKK,uk,"{'raw': 14676998144, 'fmt': '14.677B', 'longFmt': '14,676,998,144'}",107479701,netcompany
0BDR.IL,Borr Drilling Limited,EQUITY,NOK,uk,"{'raw': 14612055040, 'fmt': '14.612B', 'longFmt': '14,612,055,040'}",107004123,borr
0RKY.IL,Exor N.V.,EQUITY,EUR,uk,"{'raw': 14842988544, 'fmt': '14.843B', 'longFmt': '14,842,988,544'}",108695250,"exor,nv"
0EXG.IL,"Jerónimo Martins, SGPS, S.A.",EQUITY,EUR,uk,"{'raw': 14522310656, 'fmt': '14.522B', 'longFmt': '14,522,310,656'}",106346924,jeronimo
0MHP.IL,DNO ASA,EQUITY,NOK,uk,"{'raw': 14251089920, 'fmt': '14.251B', 'longFmt': '14,251,089,920'}",104360774,"dno,asa"
0DZ0.IL,ChemoMetec A/S,EQUITY,DKK,uk,"{'raw': 14274030592, 'fmt': '14.274B', 'longFmt': '14,274,030,592'}",104528769,chemometec
0OO9.IL,Fresenius SE & Co. KGaA,EQUITY,EUR,uk,"{'raw': 14210612224, 'fmt': '14.211B', 'longFmt': '14,210,612,224'}",104064356,fresenius
0RNQ.IL,MIPS AB (publ),EQUITY,SEK,uk,"{'raw': 14088434688, 'fmt': '14.088B', 'longFmt': '14,088,434,688'}",103169649,"mips,ab"
0NX3.IL,ASM International NV,EQUITY,EUR,uk,"{'raw': 14470673408, 'fmt': '14.471B', 'longFmt': '14,470,673,408'}",105968785,"asm,international"
0MKH.IL,OMV Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 13925832704, 'fmt': '13.926B', 'longFmt': '13,925,832,704'}",101978915,"omv,aktiengesellschaft"
0MV5.IL,Eurofins Scientific SE,EQUITY,EUR,uk,"{'raw': 13903960064, 'fmt': '13.904B', 'longFmt': '13,903,960,064'}",101818741,eurofins
0NP8.IL,Aeroports de Paris SA,EQUITY,EUR,uk,"{'raw': 13918371840, 'fmt': '13.918B', 'longFmt': '13,918,371,840'}",101924279,aeroports
0IXZ.IL,Bolloré SE,EQUITY,EUR,uk,"{'raw': 13753737216, 'fmt': '13.754B', 'longFmt': '13,753,737,216'}",100718659,bollore
0QP5.IL,Credit Suisse Group AG,EQUITY,CHF,uk,"{'raw': 13697587200, 'fmt': '13.698B', 'longFmt': '13,697,587,200'}",100307472,"credit,suisse"
0ND5.IL,H. Lundbeck A/S,EQUITY,DKK,uk,"{'raw': 30118148096, 'fmt': '30.118B', 'longFmt': '30,118,148,096'}",220555289,lundbeck
AXB.IL,Axis Bank Limited,EQUITY,USD,uk,"{'raw': 29090646016, 'fmt': '29.091B', 'longFmt': '29,090,646,016'}",213030888,"axis,bank"
0H7D.IL,Deutsche Bank Aktiengesellschaft,EQUITY,EUR,uk,"{'raw': 17293772800, 'fmt': '17.294B', 'longFmt': '17,293,772,800'}",126642350,"deutsche,bank"
HYUD.IL,Hyundai Motor Company,EQUITY,USD,uk,"{'raw': 27817007104, 'fmt': '27.817B', 'longFmt': '27,817,007,104'}",203704027,hyundai
0HB5.IL,BNP Paribas SA,EQUITY,EUR,uk,"{'raw': 58472603648, 'fmt': '58.473B', 'longFmt': '58,472,603,648'}",428195053,bnp
LTOD.IL,Larsen & Toubro Limited,EQUITY,USD,uk,"{'raw': 33429481472, 'fmt': '33.429B', 'longFmt': '33,429,481,472'}",244804194,toubro
HTSC.IL,"Huatai Securities Co., Ltd.",EQUITY,USD,uk,"{'raw': 17517934592, 'fmt': '17.518B', 'longFmt': '17,517,934,592'}",128283888,huatai
HHPD.IL,"Hon Hai Precision Industry Co., Ltd.",EQUITY,USD,uk,"{'raw': 51313389568, 'fmt': '51.313B', 'longFmt': '51,313,389,568'}",375768107,hai
MHID.IL,Mahindra & Mahindra Limited,EQUITY,USD,uk,"{'raw': 19642402816, 'fmt': '19.642B', 'longFmt': '19,642,402,816'}",143841375,mahindra
SBID.IL,State Bank of India,EQUITY,USD,uk,"{'raw': 58781597696, 'fmt': '58.782B', 'longFmt': '58,781,597,696'}",430457818,"state,bank"
0J6Y.IL,Société Générale Société anonyme,EQUITY,EUR,uk,"{'raw': 18275352576, 'fmt': '18.275B', 'longFmt': '18,275,352,576'}",133830462,"societe,generale"
