symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
ASC.MI,Ascopiave S.p.A.,EQUITY,EUR,italy,"{'raw': 575365056, 'fmt': '575.365M', 'longFmt': '575,365,056'}",575768091,ascopiave
WIIT.MI,Wiit S.p.A.,EQUITY,EUR,italy,"{'raw': 502550976, 'fmt': '502.551M', 'longFmt': '502,550,976'}",502903006,wiit
DOV.MI,doValue S.p.A.,EQUITY,EUR,italy,"{'raw': 466263424, 'fmt': '466.263M', 'longFmt': '466,263,424'}",466590035,dovalue
LUVE.MI,LU-VE S.p.A.,EQUITY,EUR,italy,"{'raw': 465222016, 'fmt': '465.222M', 'longFmt': '465,222,016'}",465547898,lu-ve
DAL.MI,Datalogic S.p.A.,EQUITY,EUR,italy,"{'raw': 464836896, 'fmt': '464.837M', 'longFmt': '464,836,896'}",465162508,datalogic
CIR.MI,CIR S.p.A. - Compagnie Industriali Riunite,EQUITY,EUR,italy,"{'raw': 456321600, 'fmt': '456.322M', 'longFmt': '456,321,600'}",456641247,industriali
OVS.MI,OVS S.p.A.,EQUITY,EUR,italy,"{'raw': 454593536, 'fmt': '454.594M', 'longFmt': '454,593,536'}",454911972,ovs
CALT.MI,Caltagirone SpA,EQUITY,EUR,italy,"{'raw': 451651200, 'fmt': '451.651M', 'longFmt': '451,651,200'}",451967575,"caltagirone,spa"
CMB.MI,Cembre S.p.A.,EQUITY,EUR,italy,"{'raw': 450938144, 'fmt': '450.938M', 'longFmt': '450,938,144'}",451254020,cembre
MN.MI,Arnoldo Mondadori Editore S.p.A.,EQUITY,EUR,italy,"{'raw': 436443808, 'fmt': '436.444M', 'longFmt': '436,443,808'}",436749531,mondadori
BEST.MI,Be Shaping The Future S.p.A.,EQUITY,EUR,italy,"{'raw': 433038624, 'fmt': '433.039M', 'longFmt': '433,038,624'}",433341962,"be,shaping"
ACS.MI,Acsm-Agam S.p.A.,EQUITY,EUR,italy,"{'raw': 432183360, 'fmt': '432.183M', 'longFmt': '432,183,360'}",432486098,acsm-agam
PVN.MI,Piovan S.p.A.,EQUITY,EUR,italy,"{'raw': 431880448, 'fmt': '431.88M', 'longFmt': '431,880,448'}",432182974,piovan
BDB.MI,Banco di Desio e della Brianza S.p.A.,EQUITY,EUR,italy,"{'raw': 411150784, 'fmt': '411.151M', 'longFmt': '411,150,784'}",411438789,brianza
FILA.MI,F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.,EQUITY,EUR,italy,"{'raw': 404427616, 'fmt': '404.428M', 'longFmt': '404,427,616'}",404710912,fabbrica
IGD.MI,Immobiliare Grande Distribuzione SIIQ S.p.A.,EQUITY,EUR,italy,"{'raw': 389507264, 'fmt': '389.507M', 'longFmt': '389,507,264'}",389780108,immobiliare
BMPS.MI,Banca Monte dei Paschi di Siena S.p.A.,EQUITY,EUR,italy,"{'raw': 382920608, 'fmt': '382.921M', 'longFmt': '382,920,608'}",383188839,paschi
RCS.MI,RCS MediaGroup S.p.A.,EQUITY,EUR,italy,"{'raw': 372517216, 'fmt': '372.517M', 'longFmt': '372,517,216'}",372778159,mediagroup
DIB.MI,Digital Bros S.p.A.,EQUITY,EUR,italy,"{'raw': 370780800, 'fmt': '370.781M', 'longFmt': '370,780,800'}",371040527,"digital,bros"
AVIO.MI,Avio S.p.A.,EQUITY,EUR,italy,"{'raw': 357626368, 'fmt': '357.626M', 'longFmt': '357,626,368'}",357876880,avio
SG.MI,SAES Getters S.p.A.,EQUITY,EUR,italy,"{'raw': 354133216, 'fmt': '354.133M', 'longFmt': '354,133,216'}",354381281,saes
PRT.MI,Esprinet S.p.A.,EQUITY,EUR,italy,"{'raw': 352512544, 'fmt': '352.513M', 'longFmt': '352,512,544'}",352759474,esprinet
GHC.MI,Garofalo Health Care S.p.A.,EQUITY,EUR,italy,"{'raw': 349226144, 'fmt': '349.226M', 'longFmt': '349,226,144'}",349470772,"garofalo,health"
SERI.MI,Seri Industrial S.p.A.,EQUITY,EUR,italy,"{'raw': 345951264, 'fmt': '345.951M', 'longFmt': '345,951,264'}",346193598,"seri,industrial"
BSS.MI,Biesse S.p.A.,EQUITY,EUR,italy,"{'raw': 344724704, 'fmt': '344.725M', 'longFmt': '344,724,704'}",344966179,biesse
ECNL.MI,Aquafil S.p.A.,EQUITY,EUR,italy,"{'raw': 323092864, 'fmt': '323.093M', 'longFmt': '323,092,864'}",323319186,aquafil
FUM.MI,Franchi Umberto Marmi S.p.A.,EQUITY,EUR,italy,"{'raw': 295520384, 'fmt': '295.52M', 'longFmt': '295,520,384'}",295727392,franchi
DEA.MI,DeA Capital S.p.A.,EQUITY,EUR,italy,"{'raw': 291139872, 'fmt': '291.14M', 'longFmt': '291,139,872'}",291343811,"dea,capital"
ADB.MI,Aeroporto Guglielmo Marconi di Bologna S.p.A.,EQUITY,EUR,italy,"{'raw': 292618176, 'fmt': '292.618M', 'longFmt': '292,618,176'}",292823151,aeroporto
ASR.MI,A.S. Roma S.P.A.,EQUITY,EUR,italy,"{'raw': 282996896, 'fmt': '282.997M', 'longFmt': '282,996,896'}",283195131,"as,roma"
BAN.MI,BasicNet S.p.A.,EQUITY,EUR,italy,"{'raw': 279790048, 'fmt': '279.79M', 'longFmt': '279,790,048'}",279986037,basicnet
ORS.MI,Orsero S.p.A.,EQUITY,EUR,italy,"{'raw': 278721024, 'fmt': '278.721M', 'longFmt': '278,721,024'}",278916264,orsero
DIS.MI,d'Amico International Shipping S.A.,EQUITY,EUR,italy,"{'raw': 269002784, 'fmt': '269.003M', 'longFmt': '269,002,784'}",269191217,d'amico
TISG.MI,The Italian Sea Group S.p.A.,EQUITY,EUR,italy,"{'raw': 265000000, 'fmt': '265M', 'longFmt': '265,000,000'}",265185629,"italian,sea"
PRI.MI,Prima Industrie SpA,EQUITY,EUR,italy,"{'raw': 252649200, 'fmt': '252.649M', 'longFmt': '252,649,200'}",252826177,"prima,industrie"
GPI.MI,GPI S.p.A.,EQUITY,EUR,italy,"{'raw': 249119536, 'fmt': '249.12M', 'longFmt': '249,119,536'}",249294041,"gpi,spa"
IKGR.MI,Intek Group S.p.A.,EQUITY,EUR,italy,"{'raw': 237722848, 'fmt': '237.723M', 'longFmt': '237,722,848'}",237889369,intek
UNIR.MI,Unieuro S.p.A.,EQUITY,EUR,italy,"{'raw': 237766432, 'fmt': '237.766M', 'longFmt': '237,766,432'}",237932984,unieuro
ITD.MI,Intred S.p.A.,EQUITY,EUR,italy,"{'raw': 236172448, 'fmt': '236.172M', 'longFmt': '236,172,448'}",236337883,intred
SAB.MI,Sabaf S.p.A.,EQUITY,EUR,italy,"{'raw': 232653520, 'fmt': '232.654M', 'longFmt': '232,653,520'}",232816490,sabaf
NWL.MI,Newlat Food S.p.A.,EQUITY,EUR,italy,"{'raw': 229841248, 'fmt': '229.841M', 'longFmt': '229,841,248'}",230002248,newlat
CAI.MI,Cairo Communication S.p.A.,EQUITY,EUR,italy,"{'raw': 225818880, 'fmt': '225.819M', 'longFmt': '225,818,880'}",225977063,"cairo,communication"
IWB.MI,Italian Wine Brands S.p.A.,EQUITY,EUR,italy,"{'raw': 221622688, 'fmt': '221.623M', 'longFmt': '221,622,688'}",221777931,"italian,wine"
TYA.MI,Toscana Aeroporti S.p.A.,EQUITY,EUR,italy,"{'raw': 221482800, 'fmt': '221.483M', 'longFmt': '221,482,800'}",221637945,aeroporti
FM.MI,Fiera Milano SpA,EQUITY,EUR,italy,"{'raw': 221022032, 'fmt': '221.022M', 'longFmt': '221,022,032'}",221176855,fiera
RN.MI,Risanamento SpA,EQUITY,EUR,italy,"{'raw': 218982144, 'fmt': '218.982M', 'longFmt': '218,982,144'}",219135538,risanamento
CY4.MI,Cy4gate S.p.A.,EQUITY,EUR,italy,"{'raw': 217799728, 'fmt': '217.8M', 'longFmt': '217,799,728'}",217952293,cy4gate
PITE.MI,PITECO S.p.A.,EQUITY,EUR,italy,"{'raw': 217500640, 'fmt': '217.501M', 'longFmt': '217,500,640'}",217652996,piteco
FF.MI,Fine Foods & Pharmaceuticals N.T.M. S.p.A.,EQUITY,EUR,italy,"{'raw': 212425632, 'fmt': '212.426M', 'longFmt': '212,425,632'}",212574433,ntm
GEO.MI,Geox S.p.A.,EQUITY,EUR,italy,"{'raw': 205955280, 'fmt': '205.955M', 'longFmt': '205,955,280'}",206099549,geox
SOM.MI,Somec S.p.A.,EQUITY,EUR,italy,"{'raw': 203024896, 'fmt': '203.025M', 'longFmt': '203,024,896'}",203167112,somec
EM.MI,Emak S.p.A.,EQUITY,EUR,italy,"{'raw': 202132960, 'fmt': '202.133M', 'longFmt': '202,132,960'}",202274551,emak
REVO.MI,REVO S.p.A.,EQUITY,EUR,italy,"{'raw': 199726800, 'fmt': '199.727M', 'longFmt': '199,726,800'}",199866706,revo
INC.MI,Innovatec S.p.A.,EQUITY,EUR,italy,"{'raw': 195664096, 'fmt': '195.664M', 'longFmt': '195,664,096'}",195801156,innovatec
ELC.MI,Elica S.p.A.,EQUITY,EUR,italy,"{'raw': 190946656, 'fmt': '190.947M', 'longFmt': '190,946,656'}",191080411,elica
FNM.MI,FNM S.p.A.,EQUITY,EUR,italy,"{'raw': 187225744, 'fmt': '187.226M', 'longFmt': '187,225,744'}",187356893,fnm
IVS.MI,IVS Group S.A.,EQUITY,EUR,italy,"{'raw': 179401744, 'fmt': '179.402M', 'longFmt': '179,401,744'}",179527412,ivs
GSP.MI,Gas Plus S.p.A.,EQUITY,EUR,italy,"{'raw': 175163056, 'fmt': '175.163M', 'longFmt': '175,163,056'}",175285755,"gas,plus"
SIT.MI,SIT S.p.A.,EQUITY,EUR,italy,"{'raw': 167820416, 'fmt': '167.82M', 'longFmt': '167,820,416'}",167937972,"sit,spa"
AUTME.MI,Autostrade Meridionali S.p.A.,EQUITY,EUR,italy,"{'raw': 164062496, 'fmt': '164.062M', 'longFmt': '164,062,496'}",164177419,autostrade
LBM.MI,Labomar S.p.A.,EQUITY,EUR,italy,"{'raw': 156374640, 'fmt': '156.375M', 'longFmt': '156,374,640'}",156484178,labomar
EQUI.MI,Equita Group S.p.A.,EQUITY,EUR,italy,"{'raw': 154333744, 'fmt': '154.334M', 'longFmt': '154,333,744'}",154441852,equita
MASI.MI,Masi Agricola S.p.A.,EQUITY,EUR,italy,"{'raw': 154004240, 'fmt': '154.004M', 'longFmt': '154,004,240'}",154112118,masi
ABT.MI,Abitare In S.p.A.,EQUITY,EUR,italy,"{'raw': 150694944, 'fmt': '150.695M', 'longFmt': '150,694,944'}",150800503,abitare
FPE.MI,Fope S.p.A.,EQUITY,EUR,italy,"{'raw': 142549696, 'fmt': '142.55M', 'longFmt': '142,549,696'}",142649550,fope
AEF.MI,Aeffe S.p.A.,EQUITY,EUR,italy,"{'raw': 141856832, 'fmt': '141.857M', 'longFmt': '141,856,832'}",141956200,aeffe
TXT.MI,TXT e-solutions S.p.A.,EQUITY,EUR,italy,"{'raw': 136874768, 'fmt': '136.875M', 'longFmt': '136,874,768'}",136970647,e-solutions
SCK.MI,Sciuker Frames S.p.A.,EQUITY,EUR,italy,"{'raw': 135585440, 'fmt': '135.585M', 'longFmt': '135,585,440'}",135680415,sciuker
GE.MI,Gefran S.p.A.,EQUITY,EUR,italy,"{'raw': 135391776, 'fmt': '135.392M', 'longFmt': '135,391,776'}",135486616,gefran
INDB.MI,Indel B S.p.A.,EQUITY,EUR,italy,"{'raw': 134976464, 'fmt': '134.976M', 'longFmt': '134,976,464'}",135071013,indel
IMS.MI,Immsi S.p.A.,EQUITY,EUR,italy,"{'raw': 131444576, 'fmt': '131.445M', 'longFmt': '131,444,576'}",131536651,immsi
BST.MI,Banca Sistema S.p.A.,EQUITY,EUR,italy,"{'raw': 125980712, 'fmt': '125.981M', 'longFmt': '125,980,712'}",126068959,"banca,sistema"
PRO.MI,Banca Profilo S.p.A.,EQUITY,EUR,italy,"{'raw': 125948168, 'fmt': '125.948M', 'longFmt': '125,948,168'}",126036393,profilo
CNS.MI,Civitanavi Systems S.p.A.,EQUITY,EUR,italy,"{'raw': 125193208, 'fmt': '125.193M', 'longFmt': '125,193,208'}",125280904,civitanavi
UD.MI,Unidata S.p.A.,EQUITY,EUR,italy,"{'raw': 124511304, 'fmt': '124.511M', 'longFmt': '124,511,304'}",124598522,unidata
NET.MI,Net Insurance S.p.A.,EQUITY,EUR,italy,"{'raw': 122248744, 'fmt': '122.249M', 'longFmt': '122,248,744'}",122334377,"net,insurance"
EDAC.MI,EdiliziAcrobatica S.p.A.,EQUITY,EUR,italy,"{'raw': 122224648, 'fmt': '122.225M', 'longFmt': '122,224,648'}",122310264,ediliziacrobatica
LR.MI,Landi Renzo S.p.A.,EQUITY,EUR,italy,"{'raw': 119392296, 'fmt': '119.392M', 'longFmt': '119,392,296'}",119475928,landi
TIS.MI,Tiscali Spa,EQUITY,EUR,italy,"{'raw': 119641064, 'fmt': '119.641M', 'longFmt': '119,641,064'}",119724871,tiscali
ABP.MI,Azienda Bresciana Petroli Nocivelli S.p.A.,EQUITY,EUR,italy,"{'raw': 118755160, 'fmt': '118.755M', 'longFmt': '118,755,160'}",118838346,azienda
ALA.MI,A.L.A. società per azioni,EQUITY,EUR,italy,"{'raw': 116487000, 'fmt': '116.487M', 'longFmt': '116,487,000'}",116568597,societa
BEC.MI,B&C Speakers S.p.A.,EQUITY,EUR,italy,"{'raw': 115995536, 'fmt': '115.996M', 'longFmt': '115,995,536'}",116076789,b&c
VLS.MI,Valsoia S.p.A.,EQUITY,EUR,italy,"{'raw': 115115296, 'fmt': '115.115M', 'longFmt': '115,115,296'}",115195932,valsoia
ETH.MI,Eurotech S.p.A.,EQUITY,EUR,italy,"{'raw': 109678584, 'fmt': '109.679M', 'longFmt': '109,678,584'}",109755412,eurotech
CED.MI,Caltagirone Editore SpA,EQUITY,EUR,italy,"{'raw': 108391848, 'fmt': '108.392M', 'longFmt': '108,391,848'}",108467775,editore
OJM.MI,Openjobmetis S.p.A.,EQUITY,EUR,italy,"{'raw': 106142712, 'fmt': '106.143M', 'longFmt': '106,142,712'}",106217063,openjobmetis
AIW.MI,Almawave S.p.A.,EQUITY,EUR,italy,"{'raw': 105694000, 'fmt': '105.694M', 'longFmt': '105,694,000'}",105768037,almawave
SO.MI,Sogefi S.p.A.,EQUITY,EUR,italy,"{'raw': 104758248, 'fmt': '104.758M', 'longFmt': '104,758,248'}",104831629,sogefi
BFE.MI,Banca Finnat Euramerica S.p.A.,EQUITY,EUR,italy,"{'raw': 103561392, 'fmt': '103.561M', 'longFmt': '103,561,392'}",103633935,finnat
RFG.MI,Racing Force S.P.A.,EQUITY,EUR,italy,"{'raw': 101681680, 'fmt': '101.682M', 'longFmt': '101,681,680'}",101752906,"racing,force"
MIT.MI,Mittel S.p.A.,EQUITY,EUR,italy,"{'raw': 100057304, 'fmt': '100.057M', 'longFmt': '100,057,304'}",100127392,"mittel,spa"
CBK.MI,Commerzbank AG,EQUITY,EUR,italy,"{'raw': 7890120192, 'fmt': '7.89B', 'longFmt': '7,890,120,192'}",7895647120,commerzbank
INGA.MI,ING Groep NV,EQUITY,EUR,italy,"{'raw': 34889953280, 'fmt': '34.89B', 'longFmt': '34,889,953,280'}",34914393248,groep
