symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
085370.KQ,Lutronic Corporation,EQUITY,KRW,korea,"{'raw': 467769294848, 'fmt': '467.769B', 'longFmt': '467,769,294,848'}",350404748,lutronic
001725.KS,"Shinyoung Securities Co., Ltd.",EQUITY,KRW,korea,"{'raw': 448258998272, 'fmt': '448.259B', 'longFmt': '448,258,998,272'}",335789636,shinyoung
075580.KS,"Sejin Heavy Industries Co., Ltd.",EQUITY,KRW,korea,"{'raw': 462239465472, 'fmt': '462.239B', 'longFmt': '462,239,465,472'}",346262368,sejin
00781K.KS,"Korea Circuit Co., Ltd.",EQUITY,KRW,korea,"{'raw': 461278838784, 'fmt': '461.279B', 'longFmt': '461,278,838,784'}",345542765,"korea,circuit"
092040.KQ,"Amicogen, Inc.",EQUITY,KRW,korea,"{'raw': 460595986432, 'fmt': '460.596B', 'longFmt': '460,595,986,432'}",345031242,amicogen
161000.KS,"Aekyungchemical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 460045451264, 'fmt': '460.045B', 'longFmt': '460,045,451,264'}",344618837,aekyungchemical
267980.KQ,"Maeil Dairies Co., Ltd.",EQUITY,KRW,korea,"{'raw': 459637293056, 'fmt': '459.637B', 'longFmt': '459,637,293,056'}",344313087,maeil
091700.KQ,"Partron Co., Ltd.",EQUITY,KRW,korea,"{'raw': 455935688704, 'fmt': '455.936B', 'longFmt': '455,935,688,704'}",341540225,partron
006730.KQ,"Seobu T&D Co., Ltd.",EQUITY,KRW,korea,"{'raw': 453490212864, 'fmt': '453.49B', 'longFmt': '453,490,212,864'}",339708326,seobu
014620.KQ,"Sung Kwang Bend Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 452609015808, 'fmt': '452.609B', 'longFmt': '452,609,015,808'}",339048223,"sung,kwang"
038500.KQ,"SAMPYO Cement Co., Ltd.",EQUITY,KRW,korea,"{'raw': 452497113088, 'fmt': '452.497B', 'longFmt': '452,497,113,088'}",338964397,sampyo
001880.KS,"DL Construction Co., Ltd.",EQUITY,KRW,korea,"{'raw': 449799585792, 'fmt': '449.8B', 'longFmt': '449,799,585,792'}",336943687,"dl,construction"
051500.KQ,CJ Freshway Corporation,EQUITY,KRW,korea,"{'raw': 448746487808, 'fmt': '448.746B', 'longFmt': '448,746,487,808'}",336154814,freshway
123890.KS,"Korea Asset In Trust Co., Ltd.",EQUITY,KRW,korea,"{'raw': 448475070464, 'fmt': '448.475B', 'longFmt': '448,475,070,464'}",335951496,"korea,asset"
007690.KS,"Kukdo Chemical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 447579455488, 'fmt': '447.579B', 'longFmt': '447,579,455,488'}",335280593,kukdo
066980.KQ,"E& Corporation CO., LTD.",EQUITY,KRW,korea,"{'raw': 447522013184, 'fmt': '447.522B', 'longFmt': '447,522,013,184'}",335237563,e&
032190.KQ,Daou Data Corp.,EQUITY,KRW,korea,"{'raw': 443756609536, 'fmt': '443.757B', 'longFmt': '443,756,609,536'}",332416909,"daou,data"
205470.KQ,Humasis Co. Ltd.,EQUITY,KRW,korea,"{'raw': 443108786176, 'fmt': '443.109B', 'longFmt': '443,108,786,176'}",331931626,humasis
029960.KQ,"Korea Environment Technology Co., LTD.",EQUITY,KRW,korea,"{'raw': 440603443200, 'fmt': '440.603B', 'longFmt': '440,603,443,200'}",330054880,"korea,environment"
102460.KS,"REYON Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 437606514688, 'fmt': '437.607B', 'longFmt': '437,606,514,688'}",327809889,reyon
179900.KQ,UTI Inc.,EQUITY,KRW,korea,"{'raw': 436284751872, 'fmt': '436.285B', 'longFmt': '436,284,751,872'}",326819760,"uti,inc"
182400.KQ,"NKMAX CO., Ltd.",EQUITY,KRW,korea,"{'raw': 435135741952, 'fmt': '435.136B', 'longFmt': '435,135,741,952'}",325959040,nkmax
033240.KS,"Jahwa Electronics. Co., Ltd",EQUITY,KRW,korea,"{'raw': 434195955712, 'fmt': '434.196B', 'longFmt': '434,195,955,712'}",325255048,jahwa
064260.KQ,"Danal Co., Ltd.",EQUITY,KRW,korea,"{'raw': 431483715584, 'fmt': '431.484B', 'longFmt': '431,483,715,584'}",323223316,danal
041960.KQ,"Komipharm International Co., Ltd.",EQUITY,KRW,korea,"{'raw': 430698659840, 'fmt': '430.699B', 'longFmt': '430,698,659,840'}",322635233,komipharm
102710.KQ,"ENF Technology Co., Ltd.",EQUITY,KRW,korea,"{'raw': 428193579008, 'fmt': '428.194B', 'longFmt': '428,193,579,008'}",320758684,enf
091120.KQ,"EM-Tech.CO., LTD.",EQUITY,KRW,korea,"{'raw': 426416898048, 'fmt': '426.417B', 'longFmt': '426,416,898,048'}",319427777,em-techco
225570.KQ,"Nat Games Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 425786998784, 'fmt': '425.787B', 'longFmt': '425,786,998,784'}",318955921,"nat,games"
001820.KS,"SAMWHA CAPACITOR Co.,LTD",EQUITY,KRW,korea,"{'raw': 423779303424, 'fmt': '423.779B', 'longFmt': '423,779,303,424'}",317451961,samwha
017650.KQ,"Daelim Paper Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 423899987968, 'fmt': '423.9B', 'longFmt': '423,899,987,968'}",317542366,daelim
003280.KS,"Heung-A Shipping Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 422866386944, 'fmt': '422.866B', 'longFmt': '422,866,386,944'}",316768098,heung-a
053210.KS,"KT Skylife Co., Ltd.",EQUITY,KRW,korea,"{'raw': 420571840512, 'fmt': '420.572B', 'longFmt': '420,571,840,512'}",315049259,skylife
003800.KQ,Ace Bed Company Limited,EQUITY,KRW,korea,"{'raw': 418586820608, 'fmt': '418.587B', 'longFmt': '418,586,820,608'}",313562286,"ace,bed"
230240.KQ,"HFR, Inc.",EQUITY,KRW,korea,"{'raw': 418171813888, 'fmt': '418.172B', 'longFmt': '418,171,813,888'}",313251406,hfr
950130.KQ,"Access Bio, Inc.",EQUITY,KRW,korea,"{'raw': 417953644544, 'fmt': '417.954B', 'longFmt': '417,953,644,544'}",313087976,"access,bio"
015750.KQ,"Sungwoo Hitech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 415956303872, 'fmt': '415.956B', 'longFmt': '415,956,303,872'}",311591773,sungwoo
108670.KS,"LX Hausys, Ltd.",EQUITY,KRW,korea,"{'raw': 415325683712, 'fmt': '415.326B', 'longFmt': '415,325,683,712'}",311119377,hausys
058650.KS,SeAH Holdings Corporation,EQUITY,KRW,korea,"{'raw': 411578695680, 'fmt': '411.579B', 'longFmt': '411,578,695,680'}",308312518,"seah,holdings"
100120.KQ,"Vieworks Co., Ltd.",EQUITY,KRW,korea,"{'raw': 408544378880, 'fmt': '408.544B', 'longFmt': '408,544,378,880'}",306039519,vieworks
183300.KQ,KoMiCo Ltd.,EQUITY,KRW,korea,"{'raw': 408037490688, 'fmt': '408.037B', 'longFmt': '408,037,490,688'}",305659811,komico
101490.KQ,S&S Tech Corporation,EQUITY,KRW,korea,"{'raw': 407132471296, 'fmt': '407.132B', 'longFmt': '407,132,471,296'}",304981863,s&s
037560.KS,LG HelloVision Corp.,EQUITY,KRW,korea,"{'raw': 406596190208, 'fmt': '406.596B', 'longFmt': '406,596,190,208'}",304580136,hellovision
077970.KS,"STX Engine Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 405942927360, 'fmt': '405.943B', 'longFmt': '405,942,927,360'}",304090779,stx
286940.KS,Lotte Data Communication Company,EQUITY,KRW,korea,"{'raw': 405467922432, 'fmt': '405.468B', 'longFmt': '405,467,922,432'}",303734954,"lotte,data"
005180.KS,"Binggrae Co., Ltd.",EQUITY,KRW,korea,"{'raw': 404070268928, 'fmt': '404.07B', 'longFmt': '404,070,268,928'}",302687975,binggrae
030610.KS,"Kyobo Securities Co ., Ltd",EQUITY,KRW,korea,"{'raw': 402332909568, 'fmt': '402.333B', 'longFmt': '402,332,909,568'}",301386524,kyobo
095610.KQ,"TES Co., Ltd",EQUITY,KRW,korea,"{'raw': 402234015744, 'fmt': '402.234B', 'longFmt': '402,234,015,744'}",301312443,"tes,co"
206650.KQ,"EuBiologics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 402087149568, 'fmt': '402.087B', 'longFmt': '402,087,149,568'}",301202426,eubiologics
092220.KS,Kec Corporation,EQUITY,KRW,korea,"{'raw': 400228220928, 'fmt': '400.228B', 'longFmt': '400,228,220,928'}",299809907,kec
194480.KQ,Devsisters corporation,EQUITY,KRW,korea,"{'raw': 398639595520, 'fmt': '398.64B', 'longFmt': '398,639,595,520'}",298619872,devsisters
104460.KQ,"DYPNF Co.,Ltd",EQUITY,KRW,korea,"{'raw': 396368707584, 'fmt': '396.369B', 'longFmt': '396,368,707,584'}",296918756,dypnf
036830.KQ,"Soulbrain Holdings Co., Ltd.",EQUITY,KRW,korea,"{'raw': 394494377984, 'fmt': '394.494B', 'longFmt': '394,494,377,984'}",295514701,soulbrain
038540.KQ,"Sangsangin Co., Ltd.",EQUITY,KRW,korea,"{'raw': 394480746496, 'fmt': '394.481B', 'longFmt': '394,480,746,496'}",295504489,sangsangin
115390.KS,"Lock&Lock Co., Ltd.",EQUITY,KRW,korea,"{'raw': 392567128064, 'fmt': '392.567B', 'longFmt': '392,567,128,064'}",294071003,lock&lock
037270.KS,"YG Plus, Inc.",EQUITY,KRW,korea,"{'raw': 391359397888, 'fmt': '391.359B', 'longFmt': '391,359,397,888'}",293166295,"yg,plus"
004890.KS,"Dongil Industries Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 389892603904, 'fmt': '389.893B', 'longFmt': '389,892,603,904'}",292067524,dongil
001390.KS,KG Chemical Corporation,EQUITY,KRW,korea,"{'raw': 389044371456, 'fmt': '389.044B', 'longFmt': '389,044,371,456'}",291432115,"kg,chemical"
044180.KQ,KD Corporation,EQUITY,KRW,korea,"{'raw': 390199934976, 'fmt': '390.2B', 'longFmt': '390,199,934,976'}",292297745,"kd,corporation"
008490.KS,"Suheung Co., Ltd.",EQUITY,KRW,korea,"{'raw': 388056580096, 'fmt': '388.057B', 'longFmt': '388,056,580,096'}",290692163,suheung
086390.KQ,UniTest Incorporation,EQUITY,KRW,korea,"{'raw': 387878387712, 'fmt': '387.878B', 'longFmt': '387,878,387,712'}",290558680,unitest
143240.KQ,"SaraminHR Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 383350177792, 'fmt': '383.35B', 'longFmt': '383,350,177,792'}",287166610,saraminhr
060980.KS,Halla Holdings Corp.,EQUITY,KRW,korea,"{'raw': 383206653952, 'fmt': '383.207B', 'longFmt': '383,206,653,952'}",287059096,"halla,holdings"
071840.KS,"LOTTE Himart Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 382895849472, 'fmt': '382.896B', 'longFmt': '382,895,849,472'}",286826274,himart
034830.KS,KOREIT,EQUITY,KRW,korea,"{'raw': 380830154752, 'fmt': '380.83B', 'longFmt': '380,830,154,752'}",285278867,koreit
002900.KS,TYM Corporation,EQUITY,KRW,korea,"{'raw': 380188884992, 'fmt': '380.189B', 'longFmt': '380,188,884,992'}",284798494,tym
089970.KQ,Adaptive Plasma Technology Corp.,EQUITY,KRW,korea,"{'raw': 379640119296, 'fmt': '379.64B', 'longFmt': '379,640,119,296'}",284387415,"adaptive,plasma"
055490.KS,"Tapex Co., Ltd.",EQUITY,KRW,korea,"{'raw': 378827309056, 'fmt': '378.827B', 'longFmt': '378,827,309,056'}",283778541,tapex
104480.KQ,TK Chemical Corporation,EQUITY,KRW,korea,"{'raw': 378124861440, 'fmt': '378.125B', 'longFmt': '378,124,861,440'}",283252339,"tk,chemical"
060720.KQ,"KHVATEC Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 377867862016, 'fmt': '377.868B', 'longFmt': '377,867,862,016'}",283059821,khvatec
068400.KS,"SK Rent A Car Co., Ltd",EQUITY,KRW,korea,"{'raw': 377794560000, 'fmt': '377.795B', 'longFmt': '377,794,560,000'}",283004911,"sk,rent"
001470.KS,"Sambu Engineering & Construction Co., Ltd",EQUITY,KRW,korea,"{'raw': 376284348416, 'fmt': '376.284B', 'longFmt': '376,284,348,416'}",281873615,sambu
071320.KS,Korea District Heating Corp.,EQUITY,KRW,korea,"{'raw': 375149887488, 'fmt': '375.15B', 'longFmt': '375,149,887,488'}",281023794,"korea,district"
179290.KQ,"M.I.TECH Co.,Ltd",EQUITY,KRW,korea,"{'raw': 374210265088, 'fmt': '374.21B', 'longFmt': '374,210,265,088'}",280319925,mitech
088260.KS,E Kocref Cr-Reit,EQUITY,KRW,korea,"{'raw': 373728673792, 'fmt': '373.729B', 'longFmt': '373,728,673,792'}",279959166,kocref
182360.KQ,"Cube Entertainment, Inc.",EQUITY,KRW,korea,"{'raw': 370704515072, 'fmt': '370.705B', 'longFmt': '370,704,515,072'}",277693777,"cube,entertainment"
035600.KQ,"Kginicis Co.,Ltd",EQUITY,KRW,korea,"{'raw': 372849737728, 'fmt': '372.85B', 'longFmt': '372,849,737,728'}",279300758,kginicis
060150.KQ,"INSUN Environmental New Technology Co., Ltd.",EQUITY,KRW,korea,"{'raw': 372395606016, 'fmt': '372.396B', 'longFmt': '372,395,606,016'}",278960569,insun
063170.KQ,Seoul Auction Co. Ltd.,EQUITY,KRW,korea,"{'raw': 369616912384, 'fmt': '369.617B', 'longFmt': '369,616,912,384'}",276879057,"seoul,auction"
030520.KQ,Hancom Inc.,EQUITY,KRW,korea,"{'raw': 368838770688, 'fmt': '368.839B', 'longFmt': '368,838,770,688'}",276296153,hancom
054210.KQ,"Elentec Co., Ltd.",EQUITY,KRW,korea,"{'raw': 368497360896, 'fmt': '368.497B', 'longFmt': '368,497,360,896'}",276040404,elentec
004250.KS,"NPC Co., Ltd.",EQUITY,KRW,korea,"{'raw': 368035856384, 'fmt': '368.036B', 'longFmt': '368,035,856,384'}",275694692,"npc,co"
106240.KQ,"Finetechnix. Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 367886761984, 'fmt': '367.887B', 'longFmt': '367,886,761,984'}",275583006,finetechnix
039840.KQ,DIO Corporation,EQUITY,KRW,korea,"{'raw': 365610631168, 'fmt': '365.611B', 'longFmt': '365,610,631,168'}",273877962,"dio,corporation"
001530.KS,Di Dong Il Corporation,EQUITY,KRW,korea,"{'raw': 365364445184, 'fmt': '365.364B', 'longFmt': '365,364,445,184'}",273693545,"di,dong"
018250.KS,"Aekyung Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 364317605888, 'fmt': '364.318B', 'longFmt': '364,317,605,888'}",272909360,aekyung
033500.KQ,"Dongsung FineTec Co., Ltd.",EQUITY,KRW,korea,"{'raw': 364278611968, 'fmt': '364.279B', 'longFmt': '364,278,611,968'}",272880150,dongsung
033270.KS,Korea United Pharm Inc.,EQUITY,KRW,korea,"{'raw': 360689762304, 'fmt': '360.69B', 'longFmt': '360,689,762,304'}",270191752,"korea,united"
243840.KQ,"Shin Heung Energy & Electronics Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 359032061952, 'fmt': '359.032B', 'longFmt': '359,032,061,952'}",268949973,heung
009160.KS,SIMPAC Inc.,EQUITY,KRW,korea,"{'raw': 356390633472, 'fmt': '356.391B', 'longFmt': '356,390,633,472'}",266971286,simpac
027360.KQ,"Aju IB Investment Co., Ltd.",EQUITY,KRW,korea,"{'raw': 355548430336, 'fmt': '355.548B', 'longFmt': '355,548,430,336'}",266340394,aju
036630.KQ,"Sejong Telecom, Inc.",EQUITY,KRW,korea,"{'raw': 353592016896, 'fmt': '353.592B', 'longFmt': '353,592,016,896'}",264874850,"sejong,telecom"
110790.KQ,"Creas F&C Co.,Ltd",EQUITY,KRW,korea,"{'raw': 352050774016, 'fmt': '352.051B', 'longFmt': '352,050,774,016'}",263720309,creas
031330.KQ,"SAMT Co., Ltd.",EQUITY,KRW,korea,"{'raw': 350442684416, 'fmt': '350.443B', 'longFmt': '350,442,684,416'}",262515693,samt
058610.KQ,"SPG Co., Ltd.",EQUITY,KRW,korea,"{'raw': 349676339200, 'fmt': '349.676B', 'longFmt': '349,676,339,200'}",261941626,spg
000545.KS,"Heungkuk Fire&Marine Insurance Co., Ltd.",EQUITY,KRW,korea,"{'raw': 349298589696, 'fmt': '349.299B', 'longFmt': '349,298,589,696'}",261658655,heungkuk
003220.KS,"Daewon Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 348906160128, 'fmt': '348.906B', 'longFmt': '348,906,160,128'}",261364687,daewon
281820.KS,"KCTech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 348308570112, 'fmt': '348.309B', 'longFmt': '348,308,570,112'}",260917034,kctech
206560.KQ,"Dexter Studios Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 347459256320, 'fmt': '347.459B', 'longFmt': '347,459,256,320'}",260280815,"dexter,studios"
050120.KQ,"ES Cube Co., Ltd.",EQUITY,KRW,korea,"{'raw': 345592725504, 'fmt': '345.593B', 'longFmt': '345,592,725,504'}",258882601,"es,cube"
025770.KQ,"Korea Information & Communications Co., Ltd.",EQUITY,KRW,korea,"{'raw': 345044910080, 'fmt': '345.045B', 'longFmt': '345,044,910,080'}",258472234,"korea,information"
013030.KQ,Hy-Lok Corporation,EQUITY,KRW,korea,"{'raw': 342371991552, 'fmt': '342.372B', 'longFmt': '342,371,991,552'}",256469958,hy-lok
048530.KQ,"iNtRON Biotechnology, Inc.",EQUITY,KRW,korea,"{'raw': 340613758976, 'fmt': '340.614B', 'longFmt': '340,613,758,976'}",255152871,"intron,biotechnology"
020120.KS,"KidariStudio, Inc.",EQUITY,KRW,korea,"{'raw': 339464257536, 'fmt': '339.464B', 'longFmt': '339,464,257,536'}",254291782,kidaristudio
095570.KS,"AJ Networks Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 337101520896, 'fmt': '337.102B', 'longFmt': '337,101,520,896'}",252521862,"aj,networks"
002310.KS,"Asia Paper Manufacturing.Co.,Ltd",EQUITY,KRW,korea,"{'raw': 336764403712, 'fmt': '336.764B', 'longFmt': '336,764,403,712'}",252269329,manufacturingcoltd
101160.KQ,"Worldex Industry & Trading Co., Ltd.",EQUITY,KRW,korea,"{'raw': 335998844928, 'fmt': '335.999B', 'longFmt': '335,998,844,928'}",251695851,worldex
078020.KQ,"EBEST Investment & Securities Co., Ltd.",EQUITY,KRW,korea,"{'raw': 335948480512, 'fmt': '335.948B', 'longFmt': '335,948,480,512'}",251658123,ebest
217330.KQ,"Cytogen, Inc.",EQUITY,KRW,korea,"{'raw': 334087913472, 'fmt': '334.088B', 'longFmt': '334,087,913,472'}",250264377,cytogen
091810.KS,"T'Way Air Co., Ltd.",EQUITY,KRW,korea,"{'raw': 329857499136, 'fmt': '329.857B', 'longFmt': '329,857,499,136'}",247095385,t'way
243070.KQ,"Huons Co., Ltd.",EQUITY,KRW,korea,"{'raw': 329254797312, 'fmt': '329.255B', 'longFmt': '329,254,797,312'}",246643902,huons
122900.KS,iMarketKorea Inc.,EQUITY,KRW,korea,"{'raw': 325655494656, 'fmt': '325.655B', 'longFmt': '325,655,494,656'}",243947674,imarketkorea
048550.KQ,"SM Culture & Contents Co., Ltd.",EQUITY,KRW,korea,"{'raw': 324702142464, 'fmt': '324.702B', 'longFmt': '324,702,142,464'}",243233521,"sm,culture"
010690.KS,"HWASHIN CO.,Ltd",EQUITY,KRW,korea,"{'raw': 323650781184, 'fmt': '323.651B', 'longFmt': '323,650,781,184'}",242445949,hwashin
119610.KQ,Interojo Inc.,EQUITY,KRW,korea,"{'raw': 323269787648, 'fmt': '323.27B', 'longFmt': '323,269,787,648'}",242160547,interojo
034950.KQ,"Korea Ratings Co., Ltd.",EQUITY,KRW,korea,"{'raw': 320736559104, 'fmt': '320.737B', 'longFmt': '320,736,559,104'}",240262913,"korea,ratings"
001250.KS,GS Global Corp.,EQUITY,KRW,korea,"{'raw': 316781559808, 'fmt': '316.782B', 'longFmt': '316,781,559,808'}",237300233,"gs,global"
000050.KS,Kyungbangco.Ltd,EQUITY,KRW,korea,"{'raw': 316424323072, 'fmt': '316.424B', 'longFmt': '316,424,323,072'}",237032628,kyungbangcoltd
041830.KQ,"InBody Co.,Ltd",EQUITY,KRW,korea,"{'raw': 315492827136, 'fmt': '315.493B', 'longFmt': '315,492,827,136'}",236334847,"inbody,coltd"
067310.KQ,HANA Micron Inc.,EQUITY,KRW,korea,"{'raw': 313689997312, 'fmt': '313.69B', 'longFmt': '313,689,997,312'}",234984352,"hana,micron"
317400.KS,Xi S&D Inc.,EQUITY,KRW,korea,"{'raw': 312199118848, 'fmt': '312.199B', 'longFmt': '312,199,118,848'}",233867539,s&d
271980.KS,"Jeil Pharmaceutical Co.,Ltd",EQUITY,KRW,korea,"{'raw': 311830085632, 'fmt': '311.83B', 'longFmt': '311,830,085,632'}",233591097,jeil
118990.KQ,"Motrex Co., Ltd",EQUITY,KRW,korea,"{'raw': 310543613952, 'fmt': '310.544B', 'longFmt': '310,543,613,952'}",232627404,motrex
011700.KS,"Hanshin Machinery Co., Ltd.",EQUITY,KRW,korea,"{'raw': 309861220352, 'fmt': '309.861B', 'longFmt': '309,861,220,352'}",232116225,hanshin
016590.KS,"Shindaeyang Paper Co., Ltd.",EQUITY,KRW,korea,"{'raw': 307310428160, 'fmt': '307.31B', 'longFmt': '307,310,428,160'}",230205433,shindaeyang
078130.KQ,"Kuk-Il Paper Mfg Co.,Ltd",EQUITY,KRW,korea,"{'raw': 307193839616, 'fmt': '307.194B', 'longFmt': '307,193,839,616'}",230118097,kuk-il
023410.KQ,Eugene Corporation,EQUITY,KRW,korea,"{'raw': 306537693184, 'fmt': '306.538B', 'longFmt': '306,537,693,184'}",229626579,"eugene,corporation"
001510.KS,"SK Securities Co., Ltd.",EQUITY,KRW,korea,"{'raw': 306290425856, 'fmt': '306.29B', 'longFmt': '306,290,425,856'}",229441352,"sk,securities"
086980.KQ,Showbox Corp.,EQUITY,KRW,korea,"{'raw': 305447993344, 'fmt': '305.448B', 'longFmt': '305,447,993,344'}",228810288,showbox
006110.KS,"Sam-A Aluminium Company, Limited",EQUITY,KRW,korea,"{'raw': 304699998208, 'fmt': '304.7B', 'longFmt': '304,699,998,208'}",228249967,sam-a
005500.KS,"Samjin Pharmaceuticals Co., Ltd.",EQUITY,KRW,korea,"{'raw': 305109434368, 'fmt': '305.109B', 'longFmt': '305,109,434,368'}",228556675,samjin
018470.KS,"Choil Aluminum Co., Ltd.",EQUITY,KRW,korea,"{'raw': 304259891200, 'fmt': '304.26B', 'longFmt': '304,259,891,200'}",227920284,"choil,aluminum"
006910.KQ,"Bosung Power Technology Co., Ltd",EQUITY,KRW,korea,"{'raw': 303147220992, 'fmt': '303.147B', 'longFmt': '303,147,220,992'}",227086786,bosung
078160.KQ,"MEDIPOST Co., Ltd.",EQUITY,KRW,korea,"{'raw': 299906105344, 'fmt': '299.906B', 'longFmt': '299,906,105,344'}",224658874,medipost
082920.KQ,"VITZROCELL Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 300421611520, 'fmt': '300.422B', 'longFmt': '300,421,611,520'}",225045039,vitzrocell
005010.KS,"Husteel Co., Ltd.",EQUITY,KRW,korea,"{'raw': 300180832256, 'fmt': '300.181B', 'longFmt': '300,180,832,256'}",224864672,husteel
272290.KQ,"INNOX Advanced Materials Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 298523721728, 'fmt': '298.524B', 'longFmt': '298,523,721,728'}",223623335,innox
058820.KQ,"CMG Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 297819635712, 'fmt': '297.82B', 'longFmt': '297,819,635,712'}",223095906,"cmg,pharmaceutical"
018310.KQ,"Sammok S-Form Co.,Ltd",EQUITY,KRW,korea,"{'raw': 294734987264, 'fmt': '294.735B', 'longFmt': '294,734,987,264'}",220785203,sammok
009580.KS,"Moorim P&P Co., Ltd.",EQUITY,KRW,korea,"{'raw': 294668959744, 'fmt': '294.669B', 'longFmt': '294,668,959,744'}",220735742,moorim
293480.KS,"Hana Pharm Co., Ltd.",EQUITY,KRW,korea,"{'raw': 294140805120, 'fmt': '294.141B', 'longFmt': '294,140,805,120'}",220340103,"hana,pharm"
139990.KS,"AJUSTEEL Co.,Ltd",EQUITY,KRW,korea,"{'raw': 293619433472, 'fmt': '293.619B', 'longFmt': '293,619,433,472'}",219949545,ajusteel
029530.KS,"sindoh Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 293314330624, 'fmt': '293.314B', 'longFmt': '293,314,330,624'}",219720993,sindoh
095720.KS,"Woongjin Thinkbig Co., Ltd.",EQUITY,KRW,korea,"{'raw': 292975804416, 'fmt': '292.976B', 'longFmt': '292,975,804,416'}",219467404,woongjin
080160.KQ,Modetour Network Inc.,EQUITY,KRW,korea,"{'raw': 292367171584, 'fmt': '292.367B', 'longFmt': '292,367,171,584'}",219011479,modetour
002150.KS,"Dohwa Engineering Co., Ltd.",EQUITY,KRW,korea,"{'raw': 292004167680, 'fmt': '292.004B', 'longFmt': '292,004,167,680'}",218739554,dohwa
051370.KQ,"Interflex Co., Ltd.",EQUITY,KRW,korea,"{'raw': 291593748480, 'fmt': '291.594B', 'longFmt': '291,593,748,480'}",218432110,interflex
050890.KQ,"SOLiD, Inc.",EQUITY,KRW,korea,"{'raw': 291210985472, 'fmt': '291.211B', 'longFmt': '291,210,985,472'}",218145383,"solid,inc"
002710.KS,TCC Steel Corp.,EQUITY,KRW,korea,"{'raw': 291082174464, 'fmt': '291.082B', 'longFmt': '291,082,174,464'}",218048891,"tcc,steel"
060230.KQ,Yapex Inc.,EQUITY,KRW,korea,"{'raw': 291012050944, 'fmt': '291.012B', 'longFmt': '291,012,050,944'}",217996362,yapex
900140.KS,LVMC Holdings,EQUITY,KRW,korea,"{'raw': 290325102592, 'fmt': '290.325B', 'longFmt': '290,325,102,592'}",217481770,lvmc
032620.KQ,"UBcare. Co., Ltd.",EQUITY,KRW,korea,"{'raw': 287568035840, 'fmt': '287.568B', 'longFmt': '287,568,035,840'}",215416459,ubcare
009290.KS,"Kwang Dong Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 286742577152, 'fmt': '286.743B', 'longFmt': '286,742,577,152'}",214798110,"kwang,dong"
001790.KS,TS Corporation,EQUITY,KRW,korea,"{'raw': 286580637696, 'fmt': '286.581B', 'longFmt': '286,580,637,696'}",214676802,"ts,corporation"
026890.KS,"STIC Investments, Inc.",EQUITY,KRW,korea,"{'raw': 285256908800, 'fmt': '285.257B', 'longFmt': '285,256,908,800'}",213685200,stic
108230.KQ,"TOPTEC Co., Ltd",EQUITY,KRW,korea,"{'raw': 285139632128, 'fmt': '285.14B', 'longFmt': '285,139,632,128'}",213597348,toptec
001465.KS,"BYC Co., Ltd.",EQUITY,KRW,korea,"{'raw': 284303753216, 'fmt': '284.304B', 'longFmt': '284,303,753,216'}",212971193,byc
004380.KS,"Samick THK Co., Ltd.",EQUITY,KRW,korea,"{'raw': 283590000640, 'fmt': '283.59B', 'longFmt': '283,590,000,640'}",212436523,samick
217270.KQ,Neptune Company,EQUITY,KRW,korea,"{'raw': 283542847488, 'fmt': '283.543B', 'longFmt': '283,542,847,488'}",212401201,"neptune,company"
001525.KS,Tongyang Inc.,EQUITY,KRW,korea,"{'raw': 283417477120, 'fmt': '283.417B', 'longFmt': '283,417,477,120'}",212307286,tongyang
339770.KS,"Kyochon Food&Beverage Co., Ltd.",EQUITY,KRW,korea,"{'raw': 282302251008, 'fmt': '282.302B', 'longFmt': '282,302,251,008'}",211471873,kyochon
016800.KS,Fursys Inc.,EQUITY,KRW,korea,"{'raw': 281876070400, 'fmt': '281.876B', 'longFmt': '281,876,070,400'}",211152623,fursys
